"Story","Title","Result","Date","Stability","Duration (s)"
"Declare to the Republic Bank an External Indebtedness","Fill out the external indebtedness forms and formula 10 to generate the file that had to be sent to the Republic Bank","SUCCESS","2023-12-06T08:57:49.817786-05:00[America/Bogota]","0.0","183.45"
