"Story","Title","Result","Date","Stability","Duration (s)"
"Declare to the Republic Bank an International Investments","Fill out the other operations modify forms and formula 10 to generate the file that had to be sent to the Republic Bank","SUCCESS","2024-02-26T16:43:08.7824493-05:00[America/Bogota]","0.0","173.07"
