"Story","Title","Result","Date","Stability","Duration (s)"
"Declare to the Republic Bank an export goods","Fill out the other operations forms and formula 10 for devolution to generate the file that had to be sent to the Republic Bank","FAILURE","2023-08-29T13:41:48.6198668-05:00[America/Bogota]","0.0","40.45"
